zone_id,station_count,longitude,latitude,charge_count,area,perimeter,poi_food,poi_business,poi_lifestyle,mean_load_kwh,peak_load_kwh,load_cv,burstiness_p99_mean,morning_ratio,noon_ratio,evening_ratio,night_ratio,weekend_ratio,mean_service_price,service_price_std,poi_total,area_sq_km,poi_food_density,poi_business_density,poi_lifestyle_density,poi_total_density,capacity_kw_proxy,peak_capacity_ratio
553,1,113.806076,22.673562,22,3375350.041,8497.3686,1657,1544,4027,14.395468845917739,47.83333333333333,0.5548629611929569,2.4313206033525807,1.0297292002873109,1.0255874478782847,0.9825654611430864,0.9859202466734113,1.1558807843780767,0.0,0.0,7228,3.3753500410000004,490.91204760176157,457.434038320531,1193.0614458010223,2141.4075317233146,242.0,0.19765840220385672
558,2,113.7864865,22.730719,28,3927542.045,8189.3687,598,943,1555,7.827261740331492,49.0,0.9201180045526848,3.577240793638539,0.8691937517692168,0.7175171774878405,0.9495526561843244,1.2904837770119941,1.0106005688925541,0.7100000000000001,1.1103508347936137e-16,3096,3.927542045,152.25807722702558,240.09927562723266,395.9219232241217,788.2792760783799,308.0,0.1590909090909091
559,1,113.784724,22.714121,20,5726523.056,9624.5755,501,681,1084,5.90517572130141,34.99999999999999,1.03663453700269,4.346469584991473,1.4281978396816375,1.4119613416714043,0.8173735076748152,0.647872241459507,0.8102838319518059,0.46999999999999986,1.1103508347936137e-16,2266,5.726523056,87.4876421697236,118.92032797920513,189.2946189859888,395.7025891349175,220.0,0.15909090909090906
568,1,113.87032,22.818918,20,3215475.578,8743.0393,948,2083,2002,6.524430248618785,34.99999999999999,1.2383023028218392,4.91741533141922,1.326788305393473,1.5780309345188477,0.8571928416329636,0.5699450745296814,0.5218687601322994,0.66,1.1103508347936137e-16,5033,3.2154755780000004,294.8241953651062,647.8046402378864,622.61396531745,1565.2428009204427,220.0,0.15909090909090906
570,2,113.858122,22.772903,21,3371908.048,13670.3384,229,660,729,77.24658053253528,146.99999999999997,0.5281064514703543,1.8619918060893246,0.7164504469188524,0.5880632444392101,1.1178764498732496,1.3573083402082131,1.3200886249533323,0.7599999999999999,1.1103508347936137e-16,1618,3.371908048,67.91407023564244,195.73487491495203,216.19806638333336,479.8470115339278,231.0,0.6363636363636362
575,1,113.829524,22.771198,17,3061268.967,7383.3287,1454,1427,3985,77.25163140091057,176.91666666666663,0.5531362063591515,2.0528153316314834,0.9146641812321543,0.9023112924779224,0.9714764976543124,1.217643115378442,1.0615655360668488,0.4225184162062615,0.25090067943049443,6866,3.061268967,474.96643244154376,466.1465605874023,1301.7477532871746,2242.8607463161206,187.0,0.9460784313725488
576,4,113.817609,22.771879,72,2674997.258,6996.8152,1138,2268,2578,167.68781892648863,387.9999999999999,0.40209396857018304,1.9024140734188668,0.9518023670723136,0.7540339035500507,0.9448170234039558,1.21291339653594,1.077768032696203,0.7121218922651933,0.047454603312611865,5984,2.674997258,425.4209968240648,847.8513363769587,963.7393056348322,2237.0116388358556,792.0,0.4898989898989898
577,1,113.84901,22.781845,24,1998027.015,8846.7074,811,1659,2369,27.716670183650496,125.99999999999996,0.7852686399447114,3.2832226741897395,0.9608042554480029,0.512465757572699,0.8744485379467666,1.4028619851477744,1.1336350476227195,0.7599999999999999,1.1103508347936137e-16,4839,1.998027015,405.9004177178255,830.3191035682769,1185.669654221367,2421.889175507469,264.0,0.4772727272727271
578,1,113.853058,22.766131,12,3262042.514,8507.0798,962,1626,3023,6.913827501534682,44.0,1.1108100660240106,4.773043584421928,0.6794042241484556,0.6755585398608228,1.1004761323403738,1.3247799691457367,1.4658160121015182,0.7599999999999999,1.1103508347936137e-16,5611,3.262042514,294.9072539279603,498.4607015455961,926.7199881748691,1720.0879436484254,132.0,0.3333333333333333
580,2,113.83253049999999,22.747085,20,3836020.245,8158.3482,622,1235,1494,9.47052767546552,42.0,0.7857338001192203,2.956540644777079,1.0093346630304805,0.8002193055010703,0.8920440312510338,1.2324384803813095,1.0609126398133073,0.7599999999999999,1.1103508347936137e-16,3351,3.8360202450000003,162.14721515370937,321.94824873767055,389.46614057820227,873.5616044695822,220.0,0.19090909090909092
582,4,113.83816200000001,22.71859675,38,3932985.579,9728.5705,726,1453,1878,24.125075135563737,79.41666666666666,0.6025696863124168,2.569940182636087,1.2051031657526954,0.9786507321565561,0.8264123570026657,0.9893846845931792,0.9627537004468746,0.6874528084714548,0.07812274820257341,4057,3.932985579,184.5925914085331,369.4394425848466,477.4998438914947,1031.5318778848743,418.0,0.1899920255183413
584,4,113.827349,22.73196625,55,2592298.944,6711.4272,687,832,2099,73.02347346915286,133.0,0.3584656991857273,1.7254725640136235,0.8625045772042469,0.7446661347570304,1.0432527124747977,1.2207267218014592,1.0975108776632165,0.7599999999999999,1.1103508347936137e-16,3618,2.592298944,265.01573114863714,320.95063801407,809.7059966244387,1395.672365787146,605.0,0.21983471074380165
585,1,113.819553,22.747975,12,3455179.415,7751.1877,588,1040,1731,11.864015020718233,34.99999999999999,0.6535874461261157,2.6831135955585403,1.0483236346504017,1.0144015891408706,0.7695335435775758,1.0919540096828624,0.777485111494228,0.7599999999999999,1.1103508347936137e-16,3359,3.455179415,170.1792958846972,300.9973940817774,500.9870088034198,972.1636987698944,132.0,0.2651515151515151
587,6,113.81252166666667,22.738838833333332,132,2884903.761,6882.2666,717,676,2447,247.5265164594843,474.4999999999999,0.378493717579954,1.7720559381165504,0.8946738980508291,0.6594775205397464,0.9905836112663876,1.28413626632067,1.2251057096468791,0.6850333333333332,0.0,3840,2.884903761,248.53515382137562,234.32324125976277,848.2085375186975,1331.0669325998358,1452.0,0.32679063360881533
588,4,113.81484575,22.73249925,96,2727566.75,6521.8358,886,581,1768,236.24218630102823,420.0,0.3894386924783224,1.6741294439937149,0.8683357924021328,0.6609505144362928,0.9713778744344795,1.2982351885780452,1.269150347342131,0.7663615906998158,0.019200380818321348,3235,2.72756675,324.83164710817806,213.01036904046438,648.1967856515336,1186.038801800176,1056.0,0.3977272727272727
589,10,113.8302956,22.722519600000002,105,3552752.123,7593.7928,515,536,2181,131.4969093705238,241.75,0.32164890120065415,1.6323894431756365,0.9003241873366529,0.8275382494141552,0.972040540720976,1.1874632828682599,1.0795982655748684,0.6909491482504605,0.04508220253557962,3232,3.5527521230000003,144.95804440336968,150.8689549518566,613.8902812499987,909.7172806052249,1155.0,0.2093073593073593
592,2,113.81633099999999,22.7056045,88,3721212.728,9690.8819,1286,2300,3719,216.8185205967362,657.25,0.5687395511560858,2.676201269167476,1.0680290808631263,0.7982514492065002,0.8088654420979171,1.1890306542714952,1.0147710179818412,0.35698350598526696,0.15023314102239926,7305,3.7212127280000002,345.5862628662921,618.0780751107868,999.4053744943549,1963.0697124714338,968.0,0.6789772727272727
594,2,113.793772,22.729775,38,2044150.527,5825.1986,905,636,2155,31.647176181706563,76.99999999999999,0.6393282415370631,2.4330764791744457,0.9788010455208934,0.549814997114634,0.7817305407515531,1.3621551061722148,1.2140381516293925,0.7936809622467772,0.18953735040335082,3696,2.044150527,442.7266916239187,311.1316860473064,1054.2276469055744,1808.0860245767994,418.0,0.18421052631578944
595,2,113.79491999999999,22.716786,137,3387279.995,7579.4307,506,807,1169,499.62426207284625,1245.7499999999998,0.5505251738294963,2.149493625892178,1.2038524100330223,0.6421960021711938,0.6773055244300209,1.2383458724736423,1.0695608990697476,0.5232691528545119,0.2953755297109659,2482,3.387279995,149.38239553473937,238.2442553291199,345.1146647828267,732.741315646686,1507.0,0.8266423357664232
596,2,113.789941,22.6961325,55,2972113.241,7335.1002,929,1699,2206,126.90634802502466,363.0,0.5638259841959846,2.347997858031305,1.1104043215128527,0.9505075305914822,0.816320147129268,1.0668523834285888,0.9742300705725729,0.5868070902394105,0.10113307454143393,4834,2.9721132409999997,312.5722086172692,571.64712856915,742.2328226153884,1626.4521598018077,605.0,0.6
598,1,113.802875,22.689785,12,2111843.466,6822.822,971,1095,2080,21.76868557525066,56.58333333333333,0.5069557656031488,2.250939765316344,0.8313701823292508,0.7528671034974307,1.1003878837166206,1.2120220141843547,1.127271408689268,0.7599999999999999,1.1103508347936137e-16,4146,2.111843466,459.78786573568897,518.5043388059521,984.9214837592514,1963.2136883008925,132.0,0.42866161616161613
601,1,113.856308,22.730137,12,3716735.43,9999.2932,405,1144,806,18.965215431246158,42.0,0.47333648958481533,2.0300323051732536,0.9674133734566538,0.683496039297252,0.8730433243350889,1.279727075597324,1.2135238659141072,0.64,0.0,2355,3.71673543,108.96659383689304,307.7969959244584,216.85697440132293,633.6205641626743,132.0,0.3181818181818182
628,1,113.929314,22.663549,6,12588645.81,19562.2636,1785,2484,3948,17.13379565684469,54.99999999999999,0.7142156772242114,2.5680240900049878,0.8410810943956253,0.7628994217659846,1.0231355185940105,1.2110836863440146,1.0188754327687377,0.7761049723756905,0.4256023879353843,8217,12.588645810000001,141.79444135143237,197.32066796468237,313.6159408714034,652.7310501875181,66.0,0.8333333333333333
631,3,113.87834300000002,22.771046666666667,34,3518076.274,8817.7611,1133,1488,2943,21.698758184980555,76.58333333333333,0.5729956412600512,2.515504936642633,0.9177174361556492,1.0591588472780171,1.0068102251864874,1.0066504469025928,0.9698347367113014,0.7647836709637814,0.14188115181445368,5564,3.5180762740000002,322.0510050828989,422.9584250338513,836.5367237060648,1581.5461538228149,374.0,0.2047682709447415
632,3,113.89823233333334,22.788407666666668,30,5147714.723,11720.1593,1922,2791,6025,52.91985273429506,107.91666666666664,0.35389522001603135,1.8360941747361321,0.8281682599784016,0.7898315069932812,1.0693233868445575,1.1859235133088446,1.1024405126925452,0.7199999999999999,2.2207016695872274e-16,10738,5.147714723,373.3695636653096,542.1823372475958,1170.4222794399013,2085.974180352807,330.0,0.32702020202020193
633,4,113.907418,22.7650505,135,4893360.338,9941.5617,878,1300,2511,397.9739986187845,1039.1666666666663,0.46744723945073224,2.3699161333990775,0.8771933325622778,0.726982029326466,0.8949173094724019,1.2820635471914694,1.0399007655127581,0.6562960520257827,0.10151135627168303,4689,4.893360338000001,179.42680271914196,265.6661088096635,513.1443070931269,958.2372186219325,1485.0,0.6997755331088662
637,4,113.89135875,22.7282085,35,2816252.168,7202.4292,882,1201,1831,37.86607805146306,116.0,0.5702065020290902,2.6345920095311275,1.0135297200800706,0.8617224636972938,0.6862164865823897,1.2167892660576392,1.0043554506797283,0.6252421500920812,0.19856401995063014,3914,2.816252168,313.1821823421318,426.4532891075967,650.1548479234051,1389.7903193731336,385.0,0.3012987012987013
638,2,113.88315499999999,22.75668,22,7008688.381,17023.4838,164,590,616,13.170477798240228,49.58333333333333,0.686925282472475,3.056077434440381,0.7978493454234017,0.7777226444078903,1.1312551829143953,1.1999644070498758,1.1821302276961987,0.6150000000000001,1.1103508347936137e-16,1370,7.008688381,23.399527997933397,84.18122877305308,87.89091004101813,195.4716668120046,242.0,0.2048898071625344
643,3,113.894852,22.719619333333338,34,2394926.299,6045.2351,814,1295,1937,29.766286832412522,148.0,0.7518567206100657,3.426695461690309,1.1249461060015196,1.220615445294933,0.723806872266229,0.9276752646891795,0.8409743897306677,0.7905785758133825,0.12579720586109475,4046,2.394926299,339.88519827933123,540.7264518080269,808.7931561020449,1689.4048061894032,374.0,0.39572192513368987
644,3,113.98983733333334,22.733961000000004,48,6371874.379,12247.2682,75,225,235,48.96313641421117,135.91666666666666,0.5177319124753674,2.2755214397239643,0.7745895780472537,0.6244891044788472,1.0447930762640687,1.3394690267504015,1.1447288003236744,0.7599999999999999,2.2207016695872274e-16,535,6.371874378999999,11.77047687053907,35.31143061161721,36.88082752768909,83.96273500984537,528.0,0.2574179292929293
647,1,113.92368,22.693836,20,3009237.62,11105.8513,1268,2176,3791,7.737358041743399,49.0,1.0906189901752463,4.523507870667662,1.1848175081136432,1.4881028827296554,0.9313941581769903,0.6348284735622246,0.4766801259238981,0.66,1.1103508347936137e-16,7235,3.00923762,421.3691838665768,723.1067382442202,1259.7875205348523,2404.2634426456493,220.0,0.22272727272727272
651,1,113.97071,22.695126,9,8493110.293,30340.4058,1005,2117,1922,5.776195135052179,34.99999999999999,1.2654236085565287,4.847481663160098,1.308814469539341,1.3189970823791977,0.8638482372223318,0.748060643398262,0.6684301989677603,0.0,0.0,5044,8.493110292999999,118.33120792371183,249.26086286019697,226.30107624813348,593.8931470320423,99.0,0.3535353535353535
655,2,113.885616,22.766002,24,2070129.482,6065.6527,210,366,563,15.677956184775933,77.0,1.0342908832105684,4.135211624690025,1.4176263260000943,1.6146345014839212,0.7383545393421072,0.5356458336334398,0.7007057531237127,0.7599999999999999,1.1103508347936137e-16,1139,2.070129482,101.4429299355295,176.8005350304943,271.9636645414434,550.2071295074672,264.0,0.2916666666666667
656,2,113.938136,22.7519305,50,2187196.763,6543.4633,1009,1177,2596,38.5238131778187,118.99999999999996,0.5681152019805226,2.3621753012860136,0.9875232965081959,0.7327210786341389,0.9458126705118491,1.2098153982789208,1.1003070312042376,0.7599999999999999,1.1103508347936137e-16,4782,2.1871967629999998,461.3210923995868,538.1317400934724,1186.9073893650418,2186.360221858101,550.0,0.21636363636363629
659,1,113.923273,22.765474,18,3174568.39,7931.221,767,1350,1996,14.719229588704726,89.83333333333331,1.179997405853958,4.659381089661704,1.0775827464146261,1.7399737255045067,0.888515855928183,0.5487388573911947,0.4663524587088808,0.7599999999999999,1.1103508347936137e-16,4113,3.17456839,241.60764733123295,425.2546595790932,628.7468892739778,1295.609196184304,198.0,0.4537037037037036
681,3,114.05848099999999,22.591820000000002,18,19582807.76,44371.0454,4,34,75,17.874324579240838,62.99999999999999,0.6464933944584736,2.7413623257635353,0.8966584350185518,0.6322406600427413,1.0159003637722757,1.2879790665960436,1.1462663095205194,0.7599999999999999,2.2207016695872274e-16,113,19.58280776,0.20426080105685518,1.736216808983269,3.8298900198160344,5.770367629856159,198.0,0.3181818181818181
682,2,114.02954399999999,22.745565,50,2999728.998,13066.7853,733,1145,1654,144.4544932665746,397.08333333333326,0.5997382700694791,2.450333379477989,1.0011261667400269,0.8462769468468867,0.6905610878184993,1.2060290389713477,0.9612584769712095,0.6396351289134438,0.0882315270573542,3532,2.999728998,244.35540693466336,381.70114725810305,551.3831419780807,1177.4396961708471,550.0,0.7219696969696968
686,7,114.03867828571428,22.741587714285714,89,4095817.101,8834.7365,272,798,687,32.75839919684877,119.0,0.6101079439081879,2.645606484387371,1.19875980147532,1.2108862586241613,0.7958610077379182,0.8755287953658327,0.828373993872665,0.7599999999999999,0.0,1757,4.095817101,66.4092153757527,194.8329186391568,167.7320991291989,428.9742331441084,979.0,0.12155260469867211
687,2,113.9968975,22.735644999999998,24,2141080.163,8004.9998,845,463,1550,8.30438136254348,42.0,0.937171719529421,4.074154576515112,0.9436375359874734,0.7869467462877233,0.7799288099895095,1.2515344232360237,1.089540988969751,0.7599999999999999,1.1103508347936137e-16,2858,2.1410801630000003,394.66060851080795,216.24599022544862,723.9336605819555,1334.840259318212,264.0,0.1590909090909091
690,2,114.0300135,22.714598000000002,70,2237162.079,6371.2688,552,735,1527,237.5858815479844,627.1666666666665,0.548594588161952,2.3768843627714187,0.9917193497591102,0.825868750060642,0.830468264245018,1.1724285421901124,0.9479574878405029,0.6168577348066299,0.08738218024773126,2814,2.237162079,246.74117498305765,328.54123842852783,682.5611851433497,1257.8435985549352,770.0,0.8145021645021643
691,1,114.021644,22.712304,35,2437980.579,8041.8648,219,482,562,105.70267898250461,203.0,0.5123267401664536,1.8542576393209576,0.843869249011707,0.5785789352828913,0.9740981023060643,1.365153309593572,1.235305509821517,0.7599999999999999,1.1103508347936137e-16,1263,2.437980579,89.82844321501054,197.7046101809821,230.5186533645476,518.0517067605402,385.0,0.5272727272727272
693,2,114.046614,22.7254815,59,2077408.839,5841.5498,1032,1298,2850,44.96803621214447,174.99999999999997,0.7242366809636415,3.1133225240151874,1.161995313363012,1.3733404189902736,0.9417290985459179,0.7226124912608979,0.6905674629266,0.7667748618784531,0.022055942808040158,5180,2.077408839,496.7727009849312,624.8168274015899,1371.9013544641996,2493.4908828507205,649.0,0.26964560862865944
698,1,114.042589,22.694073,9,1757928.407,5240.8532,602,772,1683,18.43417205404645,49.0,0.5138398147599565,2.2783773459888406,0.9206081575844641,0.7501057399451442,0.9823229521773171,1.2131438466526112,1.084520835012831,0.7599999999999999,1.1103508347936137e-16,3057,1.7579284069999999,342.4485306698841,439.1532652444361,957.3768722880648,1738.978668202385,99.0,0.494949494949495
699,8,114.036761375,22.599495875,54,4865650.274,11391.6846,365,273,1276,71.00701318549211,156.91666666666666,0.37892410577219704,1.8730544214352909,0.881301879534128,0.7471054783590312,1.0260668089335985,1.2020948944437315,1.1383995392790096,0.7618304097605892,0.0055473258056863905,1914,4.865650274,75.01566685760531,56.107608361989726,262.24655043919006,393.3698256587851,594.0,0.2641694725028058
700,6,114.05394966666667,22.60354266666667,99,3993140.897,8827.1164,453,688,1065,114.97870066630855,221.0833333333333,0.31738572745433813,1.7351039700734603,0.8770295791351611,0.7737781113027512,1.0445838659289302,1.1881840950322797,1.1116736398600373,0.7698818293431553,0.050469969770997304,2206,3.993140897,113.44453193232766,172.2954480561621,266.7073432846114,552.4473232731011,1089.0,0.20301499846954388
701,2,114.0425695,22.608022499999997,12,1937227.779,6423.0088,774,911,2196,17.766068619551866,49.0,0.5138198597652206,2.3640570628990067,0.9953184537953594,0.9383878285467557,0.9547897744826916,1.0522373977251147,0.9739051491049753,0.7599999999999999,1.1103508347936137e-16,3881,1.937227779,399.5400068026796,470.2596204098723,1133.5786239517888,2003.3782511643406,132.0,0.3712121212121212
703,14,114.03262357142856,22.629491,233,2390710.773,6408.1774,1345,1038,3364,372.3577292114282,855.9166666666666,0.41573834562844725,1.8479720244398448,0.8524066570459119,0.7136379086932766,1.0353499726730704,1.2481872524416642,1.1667154727181905,0.7493107077084977,0.04456278656180563,5747,2.390710773,562.5941938230435,434.1805005117614,1407.1129130265563,2403.887607361361,2563.0,0.3339510989725582
704,8,114.020655875,22.631097625,141,2667446.69,7542.2302,664,621,2297,257.05727328243296,469.0,0.4191882709293694,1.6611084158309275,0.8340035667666054,0.6701833125968835,1.0621047623253712,1.2706352285661189,1.2393786338579396,0.7750322283609576,0.07548260548522427,3582,2.66744669,248.92718661980084,232.80690194412097,861.1231139543412,1342.857202518263,1551.0,0.30238555770470665
705,6,114.03187333333334,22.636864833333334,52,1813268.435,5717.1269,931,1037,2112,64.45722548342542,125.41666666666664,0.32255636975704155,1.6974952383184476,0.968592432871618,1.0228045093397704,0.9945838964799752,1.0108727843745537,1.0116826453176044,0.7599999999999999,0.0,4080,1.8132684350000001,513.4374933295521,571.8954678654625,1164.747568111723,2250.0805293067374,572.0,0.21925990675990673
706,3,114.058037,22.633349666666664,30,1620469.203,5810.2154,1816,1459,3918,38.75897949918149,87.5,0.3257347308457881,1.8060331026382734,1.0000326250992106,0.893048861716063,0.9586859418447503,1.1066116587721189,0.9860110996376791,0.7573585021485574,0.12183596402315651,7193,1.620469203,1120.6630750143297,900.3565123600808,2417.818242239066,4438.837829613476,330.0,0.26515151515151514
708,3,114.04176266666667,22.655284666666663,31,2314260.281,7930.6674,713,916,1462,90.89701376099856,243.49999999999997,0.7526926206223794,2.5186746024678737,0.8156555502501449,0.8506738936874035,0.476640585985971,1.43730005936447,1.007406323041558,0.6977954266421117,0.0860289460232675,3091,2.314260281,308.0898055649601,395.8068189305799,631.735337638109,1335.631962133649,341.0,0.7140762463343108
709,7,114.02467,22.65232028571429,56,1783667.661,5263.5265,920,552,2537,64.77224931898402,141.16666666666663,0.3378551504388162,1.8011828814546504,0.9325226317265937,0.7693526286362526,0.996525990285834,1.182071216368689,1.0646893774078139,0.7657142857142857,0.0,4009,1.7836676610000002,515.7911533162006,309.4746919897204,1422.3501695252185,2247.616014831139,616.0,0.2291666666666666
710,7,114.01853271428571,22.644652428571426,83,2300824.352,6199.3119,625,778,1823,62.88519205928994,143.49999999999997,0.4338579537732036,1.892337386642684,1.0161499169553085,0.9709958841116602,0.9356945720615895,1.0648604531543324,0.9940876742060515,0.7428571428571428,0.0,3226,2.300824352,271.6417702449631,338.13967560093005,792.3247154505083,1402.1061612964015,913.0,0.15717415115005473
711,3,114.02091200000001,22.662835,34,1287001.459,4552.2006,1913,1445,4257,25.85784910860446,69.99999999999999,0.5070349314910797,2.2333644131592947,0.8693095842782962,0.8622520330815139,1.0076458968462811,1.148914475818923,1.1266166392028496,0.7599999999999999,2.2207016695872274e-16,7615,1.287001459,1486.4008013529376,1122.764849950337,3307.688557950578,5916.854209253853,374.0,0.1871657754010695
712,5,114.0304466,22.6620786,50,1698428.457,5725.5441,748,801,1909,88.72831699534478,204.91666666666663,0.3787335468449308,1.922122186489961,0.9605620218159796,0.7626173125293335,0.962432631611729,1.1971320903510605,1.1170419408312282,0.7186579189686924,0.07020816990386305,3458,1.698428457,440.4071286707133,471.61244661128524,1123.980225444374,2035.9998007263725,550.0,0.3725757575757575
715,2,113.998872,22.6975545,16,8387250.892,27715.6687,781,1109,1469,40.83517495395948,94.0,0.5855812035984546,2.0876609466254767,0.7236425237332851,0.5067084582948114,1.0177407716418245,1.4712207651639857,1.11419515979355,0.3832353130755064,0.18832825191166533,3359,8.387250892,93.1175196803687,132.22449337455683,175.14678157549503,400.48879463042056,176.0,0.5340909090909091
716,6,114.07622450000001,22.618183166666668,135,3953361.236,10287.7371,5,49,53,243.62942420580106,516.9999999999999,0.45203341905418515,1.9139365104196515,0.9304994835742841,0.6240136437137663,0.925580474128581,1.3141671665514696,1.2326156758312181,0.7518956376611416,0.06635248539811836,107,3.953361236,1.2647465540131075,12.394516229328454,13.40631347253894,27.065576255880504,1485.0,0.3481481481481481
718,2,114.00124550000001,22.667450000000002,15,1409007.192,4689.9141,1146,1682,3122,6.813401626764884,33.24999999999999,1.0130193991178895,4.256317415089718,0.9088968913390527,0.8484355335065844,1.0621535100191741,1.0213360656220254,1.1958718436617086,0.7599999999999999,1.1103508347936137e-16,5950,1.409007192,813.3386447611546,1193.7483424853945,2215.744545326636,4222.831532573185,165.0,0.20151515151515148
719,1,113.990661,22.67163,6,804972.9017,3840.3455,1512,1433,3455,18.880207534018822,42.0,0.6634372199145216,2.224551818316794,0.7920442324270964,0.6330806135806022,1.0937550472578925,1.2810385666203827,1.197567700296243,0.7599999999999999,1.1103508347936137e-16,6400,0.8049729017,1878.3240986210205,1780.1841490237584,4292.069947576472,7950.578195221251,66.0,0.6363636363636364
724,8,114.009891875,22.637627000000002,180,3009520.087,7023.5202,404,584,1436,193.35733834663392,340.62499999999994,0.23077036429606257,1.5773903520187218,1.0053327611613387,0.9669495602122282,0.9157147130857952,1.0642230493801335,0.9695265842170621,0.7790630755064456,0.08309103414708675,2424,3.009520087,134.24067237335572,194.05087293574195,477.1524889310367,805.4440342401343,1980.0,0.17203282828282826
728,2,114.078481,22.707179,22,2906448.276,9193.1807,904,1724,2751,31.59220732299979,113.0,0.7072386644276575,2.825011004164889,0.799043703078975,0.7014166486565699,1.0982132786440366,1.2577375513514317,1.3091617085386849,0.7599999999999999,1.1103508347936137e-16,5379,2.906448276,311.03254355660863,593.1638330659217,946.5160700489273,1850.7124466714577,242.0,0.4669421487603306
729,3,114.07449033333334,22.684860666666665,39,6670069.766,11514.3675,121,237,293,78.55842957080007,198.0833333333333,0.5327553019169309,2.1385356214203783,1.1331374097253586,0.8984110779163306,0.4998194811401736,1.208030021825981,1.0115528456493503,0.5535972145488028,0.08381363706824096,651,6.670069766,18.140739789077642,35.53186223149918,43.927576514047516,97.60017853462433,429.0,0.46173271173271163
731,5,114.04467700000001,22.671917,60,1835070.131,6250.9573,510,759,1211,51.12211447462656,115.49999999999996,0.41537053708777427,1.960167682743302,0.9430755568319596,0.9207193170283876,0.9432226546382105,1.1190546800872454,1.1171890581738593,0.6079999999999999,1.1103508347936137e-16,2480,1.8350701310000002,277.91853367592086,413.60817070592924,659.9202829049807,1351.4469872868308,660.0,0.17499999999999993
732,1,114.058219,22.671338,15,1776970.564,5255.3801,400,577,800,5.288002608962554,34.99999999999999,1.1096536726266337,4.696007516696684,1.301201147819904,1.5363772569135832,0.8733081083826403,0.6277457528124126,0.663124552851969,0.6399999999999998,1.1103508347936137e-16,1777,1.776970564,225.10220940272143,324.7099370634257,450.20441880544286,1000.0165652715899,165.0,0.21212121212121207
733,6,114.0669435,22.69014816666667,130,2481179.59,7174.9789,140,313,324,322.9434516958256,679.0,0.5775188090172799,1.9508059280712249,0.7955586764806014,0.5224154088686132,0.9677613871460741,1.4291047387307076,1.2630939839127275,0.7599999999999999,0.0,777,2.48117959,56.424774959558654,126.14967544529898,130.5830506206929,313.1575010255505,1430.0,0.47482517482517483
737,3,114.07997733333333,22.651767333333336,36,3617574.403,8627.699,100,478,320,24.169122160834863,76.99999999999999,0.5994020833278283,2.41354787092186,1.1564361276557917,1.1365176904613745,0.9133256289447952,0.9233366198207519,0.8034690976905876,0.7599999999999999,2.2207016695872274e-16,898,3.617574403,27.64283159375285,132.13273501813862,88.45706110000911,248.2326277119006,396.0,0.19444444444444442
741,3,114.07096733333333,22.661147999999997,38,1730424.55,6748.1897,530,615,976,48.35357077770104,119.83333333333331,0.4692983715499051,2.192185567583428,0.991339302325345,0.8643373254202246,0.9454216038359701,1.1273392804508262,1.1062857324157869,0.7921754143646408,0.12722977154451756,2121,1.73042455,306.2832181848091,355.4041116672784,564.0234357516483,1225.7107656037358,418.0,0.286682615629984
744,6,114.067163,22.651522999999997,71,1959295.442,5744.6718,508,559,1219,93.58368223411601,200.0833333333333,0.396098689603301,1.7951847585962524,0.9322714587162207,0.8346698242020134,0.9945152979663905,1.1564983418267796,1.0838581794194921,0.705,0.0,2286,1.959295442,259.2768753044443,285.3066403448511,622.1624232207039,1166.7459388699992,781.0,0.2561886470337174
745,1,114.064988,22.625688,16,1894595.779,5606.8399,1033,847,2141,39.244503114129316,98.0,0.4937127584875029,1.9620582219138216,0.9518963403967262,0.6819408787364964,0.9799067773013151,1.2527722809094655,1.191453543783304,0.7599999999999999,1.1103508347936137e-16,4021,1.894595779,545.2350371778169,447.0610614613852,1130.056354886453,2122.352453525655,176.0,0.5568181818181818
746,7,114.07062657142856,22.61939942857143,115,2192296.906,7932.7135,132,405,559,250.74496271997134,458.4999999999999,0.3412011452015051,1.6750087237806266,0.9269551231944206,0.7588340914323614,0.9804623463151907,1.2168268111484077,1.103975216834566,0.7599999999999999,0.0,1096,2.192296906,60.21082255726177,184.73775102796225,254.98371067810098,499.932284263325,1265.0,0.3624505928853754
751,4,114.05778225,22.69471575,72,3464267.985,7967.6888,147,544,514,91.97604934008592,196.0,0.4300876431747729,1.8455891638957127,0.7908078533286127,0.6186653429352528,1.1077295937920892,1.306689079846289,1.1863851306173503,0.7000000000000002,2.2207016695872274e-16,1205,3.4642679849999998,42.433206852500476,157.0317314813623,148.37189334819894,347.8368316820617,792.0,0.2474747474747475
771,1,114.233941,22.6325,24,12782458.41,22007.842,731,1184,1718,63.723274919429095,143.5,0.5865324364594501,2.0596869851078874,0.9460335773864322,0.48403434392126016,0.751231526444793,1.4739744902669112,1.0971107975929388,0.6066208393632417,0.2822448175304438,3633,12.78245841,57.18774718860986,92.62693935884279,134.40294072507763,284.21762727253025,264.0,0.5435606060606061
773,2,114.1563195,22.619512,40,5552511.973,12825.0707,486,557,1491,117.8094274350317,285.99999999999994,0.5673775431556375,2.2409072495118267,0.8950216569758331,0.6946735094092688,0.8953798949109019,1.297563203145416,1.154777918625203,0.7599999999999999,1.1103508347936137e-16,2534,5.5525119730000005,87.52795173846624,100.31495703359197,268.52711119764024,456.37001996969843,440.0,0.6499999999999999
